Order_ID,Order_Date,Order_Time,Customer_ID,Location_ID,Pizza_ID,Quantity,Unit_Price,Discount_Applied,Discount_Amount,Net_Sales,Order_Type,Payment_Method,Year,Month,Month_Name,Day_Name,Hour
O014003,2024-03-15,23:00:00,C07070,L004,P028,1,249.0,No,0.0,249.0,Dine-in,Debit Card,2024,3,Mar,Friday,23
O014004,2024-10-05,21:00:00,C10731,L008,P033,1,489.0,No,0.0,489.0,Takeaway,Cash,2024,10,Oct,Saturday,21
O014004,2024-10-05,21:30:00,C10731,L008,P015,1,469.0,No,0.0,469.0,Takeaway,Cash,2024,10,Oct,Saturday,21
O014004,2024-10-05,21:30:00,C10731,L008,P005,2,349.0,No,0.0,698.0,Takeaway,Cash,2024,10,Oct,Saturday,21
O014004,2024-10-05,21:30:00,C10731,L008,P003,1,399.0,No,0.0,399.0,Takeaway,Cash,2024,10,Oct,Saturday,21
O014005,2024-06-07,22:45:00,C08146,L005,P019,2,279.0,No,0.0,558.0,Takeaway,Cash,2024,6,Jun,Friday,22
O014006,2024-08-13,16:30:00,C03620,L005,P012,1,439.0,No,0.0,439.0,Takeaway,UPI,2024,8,Aug,Tuesday,16
O014006,2024-08-13,16:45:00,C03620,L005,P029,1,349.0,No,0.0,349.0,Takeaway,UPI,2024,8,Aug,Tuesday,16
O014006,2024-08-13,16:30:00,C03620,L005,P033,1,489.0,No,0.0,489.0,Takeaway,UPI,2024,8,Aug,Tuesday,16
O014007,2024-02-10,17:45:00,C08193,L002,P019,1,279.0,No,0.0,279.0,Delivery,UPI,2024,2,Feb,Saturday,17
O014007,2024-02-10,17:15:00,C08193,L002,P005,1,349.0,No,0.0,349.0,Delivery,UPI,2024,2,Feb,Saturday,17
O014008,2024-08-27,18:15:00,C06264,L008,P022,2,259.0,No,0.0,518.0,Delivery,UPI,2024,8,Aug,Tuesday,18
O014008,2024-08-27,18:30:00,C06264,L008,P003,1,399.0,No,0.0,399.0,Delivery,UPI,2024,8,Aug,Tuesday,18
O014008,2024-08-27,18:00:00,C06264,L008,P025,1,239.0,No,0.0,239.0,Delivery,UPI,2024,8,Aug,Tuesday,18
O014008,2024-08-27,18:45:00,C06264,L008,P022,1,259.0,No,0.0,259.0,Delivery,UPI,2024,8,Aug,Tuesday,18
O014009,2024-05-21,16:00:00,C00722,L001,P021,1,479.0,No,0.0,479.0,Delivery,UPI,2024,5,May,Tuesday,16
O014009,2024-05-21,16:00:00,C00722,L001,P029,1,349.0,No,0.0,349.0,Delivery,UPI,2024,5,May,Tuesday,16
O014009,2024-05-21,16:30:00,C00722,L001,P004,2,249.0,No,0.0,498.0,Delivery,UPI,2024,5,May,Tuesday,16
O014009,2024-05-21,16:00:00,C00722,L001,P031,1,289.0,No,0.0,289.0,Delivery,UPI,2024,5,May,Tuesday,16
O014009,2024-05-21,16:00:00,C00722,L001,P017,1,319.0,No,0.0,319.0,Delivery,UPI,2024,5,May,Tuesday,16
O014010,2024-05-06,18:30:00,C15645,L009,P032,1,389.0,No,0.0,389.0,Delivery,Debit Card,2024,5,May,Monday,18
O014010,2024-05-06,18:15:00,C15645,L009,P012,1,439.0,No,0.0,439.0,Delivery,Debit Card,2024,5,May,Monday,18
O014010,2024-05-06,18:45:00,C15645,L009,P005,1,349.0,No,0.0,349.0,Delivery,Debit Card,2024,5,May,Monday,18
O014010,2024-05-06,18:45:00,C15645,L009,P005,1,349.0,No,0.0,349.0,Delivery,Debit Card,2024,5,May,Monday,18
O014011,2024-12-25,11:15:00,C00322,L012,P005,1,349.0,No,0.0,349.0,Delivery,Debit Card,2024,12,Dec,Wednesday,11
O014011,2024-12-25,11:30:00,C00322,L012,P024,1,459.0,No,0.0,459.0,Delivery,Debit Card,2024,12,Dec,Wednesday,11
O014011,2024-12-25,11:30:00,C00322,L012,P021,1,479.0,No,0.0,479.0,Delivery,Debit Card,2024,12,Dec,Wednesday,11
O014011,2024-12-25,11:30:00,C00322,L012,P028,1,249.0,No,0.0,249.0,Delivery,Debit Card,2024,12,Dec,Wednesday,11
O014012,2024-06-12,22:30:00,C11838,L009,P005,1,349.0,Yes,34.9,314.1,Takeaway,UPI,2024,6,Jun,Wednesday,22
O014012,2024-06-12,22:45:00,C11838,L009,P010,1,239.0,Yes,11.95,227.05,Takeaway,UPI,2024,6,Jun,Wednesday,22
O014013,2024-09-13,15:30:00,C13906,L002,P014,1,369.0,No,0.0,369.0,Takeaway,Cash,2024,9,Sep,Friday,15
O014013,2024-09-13,15:00:00,C13906,L002,P022,1,259.0,No,0.0,259.0,Takeaway,Cash,2024,9,Sep,Friday,15
O014014,2024-08-25,19:30:00,C15211,L003,P008,1,329.0,No,0.0,329.0,Dine-in,UPI,2024,8,Aug,Sunday,19
O014014,2024-08-25,19:15:00,C15211,L003,P019,1,279.0,No,0.0,279.0,Dine-in,UPI,2024,8,Aug,Sunday,19
O014015,2024-02-09,22:15:00,C09613,L002,P025,1,239.0,No,0.0,239.0,Delivery,UPI,2024,2,Feb,Friday,22
O014015,2024-02-09,22:15:00,C09613,L002,P015,1,469.0,No,0.0,469.0,Delivery,UPI,2024,2,Feb,Friday,22
O014016,2024-10-09,21:30:00,C07727,L002,P006,1,449.0,No,0.0,449.0,Delivery,Debit Card,2024,10,Oct,Wednesday,21
O014016,2024-10-09,21:15:00,C07727,L002,P026,1,339.0,No,0.0,339.0,Delivery,Debit Card,2024,10,Oct,Wednesday,21
O014016,2024-10-09,21:00:00,C07727,L002,P026,1,339.0,No,0.0,339.0,Delivery,Debit Card,2024,10,Oct,Wednesday,21
O014017,2024-05-02,21:15:00,C03809,L009,P012,1,439.0,No,0.0,439.0,Delivery,UPI,2024,5,May,Thursday,21
O014018,2024-10-26,20:30:00,C01393,L001,P012,1,439.0,No,0.0,439.0,Delivery,Credit Card,2024,10,Oct,Saturday,20
O014018,2024-10-26,20:15:00,C01393,L001,P033,1,489.0,No,0.0,489.0,Delivery,Credit Card,2024,10,Oct,Saturday,20
O014018,2024-10-26,20:45:00,C01393,L001,P007,1,229.0,No,0.0,229.0,Delivery,Credit Card,2024,10,Oct,Saturday,20
O014018,2024-10-26,20:45:00,C01393,L001,P001,1,199.0,No,0.0,199.0,Delivery,Credit Card,2024,10,Oct,Saturday,20
O014018,2024-10-26,20:00:00,C01393,L001,P026,1,339.0,No,0.0,339.0,Delivery,Credit Card,2024,10,Oct,Saturday,20
O014019,2024-08-18,18:45:00,C08759,L004,P018,1,419.0,No,0.0,419.0,Delivery,Credit Card,2024,8,Aug,Sunday,18
O014019,2024-08-18,18:15:00,C08759,L004,P021,1,479.0,No,0.0,479.0,Delivery,Credit Card,2024,8,Aug,Sunday,18
O014020,2024-04-30,18:30:00,C08682,L006,P015,1,469.0,No,0.0,469.0,Takeaway,UPI,2024,4,Apr,Tuesday,18
O014021,2024-05-14,13:30:00,C03884,L013,P005,1,349.0,No,0.0,349.0,Takeaway,UPI,2024,5,May,Tuesday,13
O014022,2024-10-03,13:15:00,C02581,L007,P005,1,349.0,No,0.0,349.0,Delivery,Cash,2024,10,Oct,Thursday,13
O014022,2024-10-03,13:45:00,C02581,L007,P022,1,259.0,No,0.0,259.0,Delivery,Cash,2024,10,Oct,Thursday,13
O014023,2024-07-27,21:30:00,C16094,L007,P014,1,369.0,No,0.0,369.0,Dine-in,UPI,2024,7,Jul,Saturday,21
O014023,2024-07-27,21:00:00,C16094,L007,P013,1,269.0,No,0.0,269.0,Dine-in,UPI,2024,7,Jul,Saturday,21
O014024,2024-09-09,18:45:00,C03893,L005,P019,1,279.0,No,0.0,279.0,Takeaway,Wallet,2024,9,Sep,Monday,18
O014025,2024-03-01,12:30:00,C16559,L003,P023,1,359.0,No,0.0,359.0,Delivery,Credit Card,2024,3,Mar,Friday,12
O014025,2024-03-01,12:30:00,C16559,L003,P016,1,219.0,No,0.0,219.0,Delivery,Credit Card,2024,3,Mar,Friday,12
O014026,2024-10-21,20:15:00,C08316,L003,P023,1,359.0,No,0.0,359.0,Dine-in,Wallet,2024,10,Oct,Monday,20
O014026,2024-10-21,20:30:00,C08316,L003,P021,1,479.0,No,0.0,479.0,Dine-in,Wallet,2024,10,Oct,Monday,20
O014027,2024-05-01,20:45:00,C04576,L007,P012,1,439.0,No,0.0,439.0,Takeaway,UPI,2024,5,May,Wednesday,20
O014028,2024-08-22,16:15:00,C10873,L003,P016,1,219.0,No,0.0,219.0,Delivery,UPI,2024,8,Aug,Thursday,16
O014028,2024-08-22,16:45:00,C10873,L003,P021,1,479.0,No,0.0,479.0,Delivery,UPI,2024,8,Aug,Thursday,16
O014029,2024-02-13,18:30:00,C10583,L007,P017,1,319.0,No,0.0,319.0,Delivery,UPI,2024,2,Feb,Tuesday,18
O014029,2024-02-13,18:00:00,C10583,L007,P025,1,239.0,No,0.0,239.0,Delivery,UPI,2024,2,Feb,Tuesday,18
O014029,2024-02-13,18:30:00,C10583,L007,P015,1,469.0,No,0.0,469.0,Delivery,UPI,2024,2,Feb,Tuesday,18
O014030,2024-05-01,19:15:00,C09881,L005,P009,1,429.0,No,0.0,429.0,Delivery,UPI,2024,5,May,Wednesday,19
O014031,2024-09-02,19:00:00,C05279,L005,P024,1,459.0,Yes,91.8,367.2,Takeaway,Debit Card,2024,9,Sep,Monday,19
O014032,2024-04-13,19:45:00,C12301,L003,P001,1,199.0,Yes,19.9,179.1,Takeaway,Debit Card,2024,4,Apr,Saturday,19
O014033,2024-11-22,17:15:00,C01542,L002,P027,1,439.0,No,0.0,439.0,Dine-in,Wallet,2024,11,Nov,Friday,17
O014033,2024-11-22,17:45:00,C01542,L002,P032,1,389.0,No,0.0,389.0,Dine-in,Wallet,2024,11,Nov,Friday,17
O014033,2024-11-22,17:00:00,C01542,L002,P032,1,389.0,No,0.0,389.0,Dine-in,Wallet,2024,11,Nov,Friday,17
O014034,2024-09-07,13:00:00,C08760,L001,P009,1,429.0,No,0.0,429.0,Delivery,Debit Card,2024,9,Sep,Saturday,13
O014035,2024-11-18,11:45:00,C01989,L002,P002,1,299.0,Yes,29.9,269.1,Delivery,UPI,2024,11,Nov,Monday,11
O014035,2024-11-18,11:45:00,C01989,L002,P008,2,329.0,Yes,32.9,625.1,Delivery,UPI,2024,11,Nov,Monday,11
O014036,2024-05-29,18:00:00,C04061,L005,P008,1,329.0,Yes,32.9,296.1,Dine-in,Credit Card,2024,5,May,Wednesday,18
O014036,2024-05-29,18:00:00,C04061,L005,P010,1,239.0,Yes,11.95,227.05,Dine-in,Credit Card,2024,5,May,Wednesday,18
O014037,2024-01-14,15:00:00,C13206,L010,P012,1,439.0,No,0.0,439.0,Takeaway,Credit Card,2024,1,Jan,Sunday,15
O014038,2024-08-06,22:45:00,C12178,L009,P006,1,449.0,No,0.0,449.0,Takeaway,UPI,2024,8,Aug,Tuesday,22
O014038,2024-08-06,22:30:00,C12178,L009,P006,1,449.0,No,0.0,449.0,Takeaway,UPI,2024,8,Aug,Tuesday,22
O014039,2024-05-08,20:15:00,C13622,L008,P007,1,229.0,No,0.0,229.0,Delivery,UPI,2024,5,May,Wednesday,20
O014039,2024-05-08,20:15:00,C13622,L008,P006,1,449.0,No,0.0,449.0,Delivery,UPI,2024,5,May,Wednesday,20
O014040,2024-06-18,19:15:00,C13633,L002,P027,1,439.0,Yes,65.85,373.15,Delivery,UPI,2024,6,Jun,Tuesday,19
O014040,2024-06-18,19:15:00,C13633,L002,P030,1,449.0,Yes,44.9,404.1,Delivery,UPI,2024,6,Jun,Tuesday,19
O014041,2024-09-14,18:30:00,C11224,L007,P024,1,459.0,Yes,45.9,413.1,Dine-in,Wallet,2024,9,Sep,Saturday,18
O014041,2024-09-14,18:00:00,C11224,L007,P010,1,239.0,Yes,23.9,215.1,Dine-in,Wallet,2024,9,Sep,Saturday,18
O014041,2024-09-14,18:30:00,C11224,L007,P011,1,339.0,Yes,33.9,305.1,Dine-in,Wallet,2024,9,Sep,Saturday,18
O014042,2024-09-22,17:00:00,C12982,L002,P026,1,339.0,Yes,16.95,322.05,Dine-in,Cash,2024,9,Sep,Sunday,17
O014042,2024-09-22,17:45:00,C12982,L002,P018,1,419.0,Yes,41.9,377.1,Dine-in,Cash,2024,9,Sep,Sunday,17
O014042,2024-09-22,17:00:00,C12982,L002,P020,1,379.0,Yes,18.95,360.05,Dine-in,Cash,2024,9,Sep,Sunday,17
O014042,2024-09-22,17:15:00,C12982,L002,P009,1,429.0,Yes,21.45,407.55,Dine-in,Cash,2024,9,Sep,Sunday,17
O014043,2024-01-11,15:45:00,C10010,L003,P028,1,249.0,No,0.0,249.0,Takeaway,Debit Card,2024,1,Jan,Thursday,15
O014043,2024-01-11,15:00:00,C10010,L003,P008,1,329.0,No,0.0,329.0,Takeaway,Debit Card,2024,1,Jan,Thursday,15
O014043,2024-01-11,15:00:00,C10010,L003,P020,1,379.0,No,0.0,379.0,Takeaway,Debit Card,2024,1,Jan,Thursday,15
O014043,2024-01-11,15:45:00,C10010,L003,P031,1,289.0,No,0.0,289.0,Takeaway,Debit Card,2024,1,Jan,Thursday,15
O014044,2024-10-16,13:00:00,C05493,L008,P017,1,319.0,No,0.0,319.0,Delivery,Credit Card,2024,10,Oct,Wednesday,13
O014044,2024-10-16,13:15:00,C05493,L008,P025,2,239.0,No,0.0,478.0,Delivery,Credit Card,2024,10,Oct,Wednesday,13
O014044,2024-10-16,13:45:00,C05493,L008,P012,1,439.0,No,0.0,439.0,Delivery,Credit Card,2024,10,Oct,Wednesday,13
O014044,2024-10-16,13:00:00,C05493,L008,P018,1,419.0,No,0.0,419.0,Delivery,Credit Card,2024,10,Oct,Wednesday,13
O014045,2024-07-06,20:15:00,C02041,L003,P007,1,229.0,No,0.0,229.0,Dine-in,Credit Card,2024,7,Jul,Saturday,20
O014045,2024-07-06,20:30:00,C02041,L003,P010,1,239.0,No,0.0,239.0,Dine-in,Credit Card,2024,7,Jul,Saturday,20
O014046,2024-07-29,21:45:00,C07337,L006,P015,1,469.0,No,0.0,469.0,Takeaway,UPI,2024,7,Jul,Monday,21
O014046,2024-07-29,21:15:00,C07337,L006,P017,1,319.0,No,0.0,319.0,Takeaway,UPI,2024,7,Jul,Monday,21
O014047,2024-04-22,22:15:00,C04140,L007,P004,1,249.0,No,0.0,249.0,Takeaway,UPI,2024,4,Apr,Monday,22
O014047,2024-04-22,22:45:00,C04140,L007,P018,1,419.0,No,0.0,419.0,Takeaway,UPI,2024,4,Apr,Monday,22
O014048,2024-06-08,20:30:00,C07887,L014,P022,1,259.0,No,0.0,259.0,Takeaway,Credit Card,2024,6,Jun,Saturday,20
O014048,2024-06-08,20:00:00,C07887,L014,P017,1,319.0,No,0.0,319.0,Takeaway,Credit Card,2024,6,Jun,Saturday,20
O014048,2024-06-08,20:15:00,C07887,L014,P027,1,439.0,No,0.0,439.0,Takeaway,Credit Card,2024,6,Jun,Saturday,20
O014049,2024-09-26,22:15:00,C04887,L002,P020,2,379.0,No,0.0,758.0,Delivery,UPI,2024,9,Sep,Thursday,22
O014050,2024-10-18,23:30:00,C10366,L002,P020,1,379.0,No,0.0,379.0,Delivery,Wallet,2024,10,Oct,Friday,23
O014050,2024-10-18,23:30:00,C10366,L002,P014,1,369.0,No,0.0,369.0,Delivery,Wallet,2024,10,Oct,Friday,23
O014051,2024-05-26,23:30:00,C12717,L004,P020,1,379.0,No,0.0,379.0,Delivery,Wallet,2024,5,May,Sunday,23
O014052,2024-09-18,19:45:00,C04062,L005,P003,1,399.0,No,0.0,399.0,Delivery,UPI,2024,9,Sep,Wednesday,19
O014053,2024-04-07,16:45:00,C04919,L003,P019,1,279.0,No,0.0,279.0,Takeaway,Credit Card,2024,4,Apr,Sunday,16
O014053,2024-04-07,16:45:00,C04919,L003,P010,2,239.0,No,0.0,478.0,Takeaway,Credit Card,2024,4,Apr,Sunday,16
O014054,2024-11-06,14:45:00,C17734,L006,P027,1,439.0,Yes,65.85,373.15,Delivery,UPI,2024,11,Nov,Wednesday,14
O014055,2024-08-18,23:15:00,C13166,L006,P026,1,339.0,Yes,16.95,322.05,Dine-in,UPI,2024,8,Aug,Sunday,23
O014055,2024-08-18,23:15:00,C13166,L006,P028,2,249.0,Yes,24.9,473.1,Dine-in,UPI,2024,8,Aug,Sunday,23
O014056,2024-10-18,17:15:00,C07283,L007,P003,1,399.0,Yes,39.9,359.1,Dine-in,Credit Card,2024,10,Oct,Friday,17
O014056,2024-10-18,17:30:00,C07283,L007,P031,1,289.0,Yes,28.9,260.1,Dine-in,Credit Card,2024,10,Oct,Friday,17
O014057,2024-06-29,12:00:00,C11501,L011,P025,1,239.0,Yes,23.9,215.1,Takeaway,UPI,2024,6,Jun,Saturday,12
O014057,2024-06-29,12:15:00,C11501,L011,P003,1,399.0,Yes,39.9,359.1,Takeaway,UPI,2024,6,Jun,Saturday,12
O014058,2024-03-27,18:45:00,C03648,L002,P021,1,479.0,No,0.0,479.0,Delivery,UPI,2024,3,Mar,Wednesday,18
O014058,2024-03-27,18:00:00,C03648,L002,P029,2,349.0,No,0.0,698.0,Delivery,UPI,2024,3,Mar,Wednesday,18
O014059,2024-06-11,21:30:00,C16526,L009,P030,1,449.0,No,0.0,449.0,Takeaway,UPI,2024,6,Jun,Tuesday,21
O014060,2024-05-24,22:45:00,C11782,L006,P029,1,349.0,No,0.0,349.0,Delivery,Debit Card,2024,5,May,Friday,22
O014060,2024-05-24,22:30:00,C11782,L006,P008,2,329.0,No,0.0,658.0,Delivery,Debit Card,2024,5,May,Friday,22
O014061,2024-05-05,18:15:00,C08231,L011,P013,1,269.0,Yes,26.9,242.1,Takeaway,Debit Card,2024,5,May,Sunday,18
O014061,2024-05-05,18:30:00,C08231,L011,P012,1,439.0,Yes,65.85,373.15,Takeaway,Debit Card,2024,5,May,Sunday,18
O014061,2024-05-05,18:30:00,C08231,L011,P005,1,349.0,Yes,34.9,314.1,Takeaway,Debit Card,2024,5,May,Sunday,18
O014062,2024-03-21,17:15:00,C09319,L001,P025,1,239.0,No,0.0,239.0,Delivery,Credit Card,2024,3,Mar,Thursday,17
O014062,2024-03-21,17:15:00,C09319,L001,P029,1,349.0,No,0.0,349.0,Delivery,Credit Card,2024,3,Mar,Thursday,17
O014062,2024-03-21,17:00:00,C09319,L001,P030,1,449.0,No,0.0,449.0,Delivery,Credit Card,2024,3,Mar,Thursday,17
O014063,2024-10-12,21:00:00,C05623,L010,P004,1,249.0,No,0.0,249.0,Delivery,Debit Card,2024,10,Oct,Saturday,21
O014063,2024-10-12,21:15:00,C05623,L010,P006,1,449.0,No,0.0,449.0,Delivery,Debit Card,2024,10,Oct,Saturday,21
O014064,2024-02-03,19:45:00,C10201,L002,P010,1,239.0,Yes,23.9,215.1,Delivery,UPI,2024,2,Feb,Saturday,19
O014064,2024-02-03,19:15:00,C10201,L002,P019,1,279.0,Yes,13.95,265.05,Delivery,UPI,2024,2,Feb,Saturday,19
O014064,2024-02-03,19:00:00,C10201,L002,P017,2,319.0,Yes,63.8,574.2,Delivery,UPI,2024,2,Feb,Saturday,19
O014065,2024-11-24,13:30:00,C08761,L013,P004,1,249.0,No,0.0,249.0,Delivery,UPI,2024,11,Nov,Sunday,13
O014066,2024-03-07,22:45:00,C13499,L003,P013,1,269.0,No,0.0,269.0,Takeaway,UPI,2024,3,Mar,Thursday,22
O014066,2024-03-07,22:30:00,C13499,L003,P031,1,289.0,No,0.0,289.0,Takeaway,UPI,2024,3,Mar,Thursday,22
O014067,2024-12-25,20:45:00,C05265,L008,P032,1,389.0,No,0.0,389.0,Delivery,UPI,2024,12,Dec,Wednesday,20
O014068,2024-12-28,12:15:00,C04134,L009,P019,1,279.0,No,0.0,279.0,Delivery,UPI,2024,12,Dec,Saturday,12
O014069,2024-05-31,11:45:00,C17617,L012,P028,1,249.0,Yes,24.9,224.1,Delivery,Wallet,2024,5,May,Friday,11
O014070,2024-12-28,13:30:00,C07257,L002,P033,1,489.0,No,0.0,489.0,Dine-in,Credit Card,2024,12,Dec,Saturday,13
O014070,2024-12-28,13:30:00,C07257,L002,P033,1,489.0,No,0.0,489.0,Dine-in,Credit Card,2024,12,Dec,Saturday,13
O014070,2024-12-28,13:00:00,C07257,L002,P002,1,299.0,No,0.0,299.0,Dine-in,Credit Card,2024,12,Dec,Saturday,13
O014070,2024-12-28,13:00:00,C07257,L002,P014,1,369.0,No,0.0,369.0,Dine-in,Credit Card,2024,12,Dec,Saturday,13
O014071,2024-11-18,21:30:00,C11813,L006,P025,1,239.0,No,0.0,239.0,Delivery,UPI,2024,11,Nov,Monday,21
O014072,2024-02-01,19:15:00,C17499,L001,P021,1,479.0,No,0.0,479.0,Delivery,Credit Card,2024,2,Feb,Thursday,19
O014072,2024-02-01,19:15:00,C17499,L001,P018,1,419.0,No,0.0,419.0,Delivery,Credit Card,2024,2,Feb,Thursday,19
O014073,2024-12-14,17:30:00,C14367,L001,P015,1,469.0,No,0.0,469.0,Dine-in,UPI,2024,12,Dec,Saturday,17
O014074,2024-01-17,16:00:00,C12046,L004,P026,1,339.0,No,0.0,339.0,Delivery,Debit Card,2024,1,Jan,Wednesday,16
O014074,2024-01-17,16:30:00,C12046,L004,P016,1,219.0,No,0.0,219.0,Delivery,Debit Card,2024,1,Jan,Wednesday,16
O014074,2024-01-17,16:30:00,C12046,L004,P001,2,199.0,No,0.0,398.0,Delivery,Debit Card,2024,1,Jan,Wednesday,16
O014075,2024-03-10,19:15:00,C16632,L007,P015,1,469.0,No,0.0,469.0,Delivery,Debit Card,2024,3,Mar,Sunday,19
O014075,2024-03-10,19:15:00,C16632,L007,P007,2,229.0,No,0.0,458.0,Delivery,Debit Card,2024,3,Mar,Sunday,19
O014076,2024-08-09,13:15:00,C01832,L007,P012,1,439.0,Yes,21.95,417.05,Delivery,Wallet,2024,8,Aug,Friday,13
O014076,2024-08-09,13:15:00,C01832,L007,P001,1,199.0,Yes,9.95,189.05,Delivery,Wallet,2024,8,Aug,Friday,13
O014077,2024-01-31,20:30:00,C09926,L004,P022,1,259.0,Yes,25.9,233.1,Dine-in,Credit Card,2024,1,Jan,Wednesday,20
O014077,2024-01-31,20:00:00,C09926,L004,P026,1,339.0,Yes,50.85,288.15,Dine-in,Credit Card,2024,1,Jan,Wednesday,20
O014077,2024-01-31,20:00:00,C09926,L004,P007,1,229.0,Yes,11.45,217.55,Dine-in,Credit Card,2024,1,Jan,Wednesday,20
O014077,2024-01-31,20:00:00,C09926,L004,P006,1,449.0,Yes,22.45,426.55,Dine-in,Credit Card,2024,1,Jan,Wednesday,20
O014078,2024-03-02,18:45:00,C08168,L006,P010,1,239.0,No,0.0,239.0,Dine-in,UPI,2024,3,Mar,Saturday,18
O014078,2024-03-02,18:30:00,C08168,L006,P016,2,219.0,No,0.0,438.0,Dine-in,UPI,2024,3,Mar,Saturday,18
O014079,2024-12-16,22:30:00,C02830,L006,P010,1,239.0,Yes,35.85,203.15,Takeaway,Debit Card,2024,12,Dec,Monday,22
O014080,2024-12-30,21:15:00,C00212,L010,P015,1,469.0,Yes,70.35,398.65,Takeaway,UPI,2024,12,Dec,Monday,21
O014080,2024-12-30,21:30:00,C00212,L010,P024,1,459.0,Yes,22.95,436.05,Takeaway,UPI,2024,12,Dec,Monday,21
O014081,2024-10-26,11:00:00,C12481,L011,P006,1,449.0,No,0.0,449.0,Delivery,UPI,2024,10,Oct,Saturday,11
O014081,2024-10-26,11:30:00,C12481,L011,P032,1,389.0,No,0.0,389.0,Delivery,UPI,2024,10,Oct,Saturday,11
O014082,2024-07-14,15:30:00,C00433,L003,P015,1,469.0,Yes,46.9,422.1,Takeaway,UPI,2024,7,Jul,Sunday,15
O014083,2024-11-28,18:30:00,C11811,L001,P025,1,239.0,No,0.0,239.0,Dine-in,UPI,2024,11,Nov,Thursday,18
O014084,2024-02-12,20:15:00,C00692,L002,P004,1,249.0,Yes,12.45,236.55,Delivery,UPI,2024,2,Feb,Monday,20
O014084,2024-02-12,20:15:00,C00692,L002,P018,1,419.0,Yes,41.9,377.1,Delivery,UPI,2024,2,Feb,Monday,20
O014084,2024-02-12,20:00:00,C00692,L002,P006,1,449.0,Yes,89.8,359.2,Delivery,UPI,2024,2,Feb,Monday,20
O014085,2024-12-13,20:45:00,C05340,L001,P033,1,489.0,No,0.0,489.0,Dine-in,Debit Card,2024,12,Dec,Friday,20
O014085,2024-12-13,20:30:00,C05340,L001,P007,1,229.0,No,0.0,229.0,Dine-in,Debit Card,2024,12,Dec,Friday,20
O014086,2024-05-13,21:45:00,C10909,L009,P010,1,239.0,No,0.0,239.0,Takeaway,Credit Card,2024,5,May,Monday,21
O014086,2024-05-13,21:45:00,C10909,L009,P001,1,199.0,No,0.0,199.0,Takeaway,Credit Card,2024,5,May,Monday,21
O014087,2024-11-16,12:45:00,C13672,L001,P016,1,219.0,Yes,10.95,208.05,Delivery,UPI,2024,11,Nov,Saturday,12
O014087,2024-11-16,12:00:00,C13672,L001,P002,1,299.0,Yes,44.85,254.15,Delivery,UPI,2024,11,Nov,Saturday,12
O014088,2024-09-09,11:15:00,C11080,L004,P018,1,419.0,Yes,62.85,356.15,Delivery,Debit Card,2024,9,Sep,Monday,11
O014089,2024-12-18,19:30:00,C14802,L005,P030,1,449.0,No,0.0,449.0,Dine-in,UPI,2024,12,Dec,Wednesday,19
O014089,2024-12-18,19:45:00,C14802,L005,P007,1,229.0,No,0.0,229.0,Dine-in,UPI,2024,12,Dec,Wednesday,19
O014090,2024-11-16,20:00:00,C02079,L010,P027,1,439.0,No,0.0,439.0,Delivery,Credit Card,2024,11,Nov,Saturday,20
O014090,2024-11-16,20:00:00,C02079,L010,P016,1,219.0,No,0.0,219.0,Delivery,Credit Card,2024,11,Nov,Saturday,20
O014090,2024-11-16,20:15:00,C02079,L010,P001,1,199.0,No,0.0,199.0,Delivery,Credit Card,2024,11,Nov,Saturday,20
O014091,2024-11-24,21:45:00,C14101,L007,P011,1,339.0,No,0.0,339.0,Delivery,Debit Card,2024,11,Nov,Sunday,21
O014091,2024-11-24,21:30:00,C14101,L007,P009,1,429.0,No,0.0,429.0,Delivery,Debit Card,2024,11,Nov,Sunday,21
O014092,2024-08-27,15:30:00,C09606,L006,P028,1,249.0,No,0.0,249.0,Dine-in,Debit Card,2024,8,Aug,Tuesday,15
O014092,2024-08-27,15:45:00,C09606,L006,P007,1,229.0,No,0.0,229.0,Dine-in,Debit Card,2024,8,Aug,Tuesday,15
O014093,2024-11-06,23:00:00,C13833,L006,P023,1,359.0,No,0.0,359.0,Dine-in,Debit Card,2024,11,Nov,Wednesday,23
O014093,2024-11-06,23:45:00,C13833,L006,P001,1,199.0,No,0.0,199.0,Dine-in,Debit Card,2024,11,Nov,Wednesday,23
O014094,2024-10-12,16:30:00,C06942,L004,P009,1,429.0,No,0.0,429.0,Delivery,Cash,2024,10,Oct,Saturday,16
O014094,2024-10-12,16:30:00,C06942,L004,P024,1,459.0,No,0.0,459.0,Delivery,Cash,2024,10,Oct,Saturday,16
O014094,2024-10-12,16:15:00,C06942,L004,P025,1,239.0,No,0.0,239.0,Delivery,Cash,2024,10,Oct,Saturday,16
O014095,2024-03-02,16:15:00,C08556,L011,P014,1,369.0,No,0.0,369.0,Takeaway,Debit Card,2024,3,Mar,Saturday,16
O014096,2024-09-02,15:15:00,C13396,L002,P020,1,379.0,No,0.0,379.0,Delivery,Cash,2024,9,Sep,Monday,15
O014096,2024-09-02,15:15:00,C13396,L002,P013,1,269.0,No,0.0,269.0,Delivery,Cash,2024,9,Sep,Monday,15
O014097,2024-02-26,12:00:00,C12092,L014,P016,1,219.0,Yes,10.95,208.05,Delivery,UPI,2024,2,Feb,Monday,12
O014097,2024-02-26,12:30:00,C12092,L014,P017,1,319.0,Yes,15.95,303.05,Delivery,UPI,2024,2,Feb,Monday,12
